 0.000,288.150
-0.005,287.767
-0.015,287.005
-0.025,286.249
-0.035,285.506
-0.045,284.779
-0.055,284.071
-0.065,283.388
-0.075,282.731
-0.085,282.104
-0.095,281.508
-0.105,280.944
-0.115,280.414
-0.125,279.918
-0.135,279.456
-0.145,279.028
-0.155,278.632
-0.165,278.268
-0.175,277.935
-0.185,277.631
-0.195,277.355
-0.205,277.105
-0.215,276.879
-0.225,276.676
-0.235,276.494
-0.245,276.331
-0.255,276.185
-0.265,276.056
-0.275,275.942
-0.285,275.840
-0.295,275.751
-0.305,275.672
-0.315,275.602
-0.325,275.542
-0.335,275.489
-0.345,275.442
-0.355,275.402
-0.365,275.367
-0.375,275.336
-0.385,275.310
-0.395,275.287
-0.405,275.267
-0.415,275.250
-0.425,275.236
-0.435,275.223
-0.445,275.212
-0.455,275.203
-0.465,275.195
-0.475,275.188
-0.485,275.182
-0.495,275.177
-0.505,275.173
-0.515,275.170
-0.525,275.167
-0.535,275.164
-0.545,275.162
-0.555,275.160
-0.565,275.158
-0.575,275.157
-0.585,275.156
-0.595,275.155
-0.605,275.154
-0.615,275.153
-0.625,275.153
-0.635,275.152
-0.645,275.152
-0.655,275.152
-0.665,275.151
-0.675,275.151
-0.685,275.151
-0.695,275.151
-0.705,275.151
-0.715,275.151
-0.725,275.150
-0.735,275.150
-0.745,275.150
-0.755,275.150
-0.765,275.150
-0.775,275.150
-0.785,275.150
-0.795,275.150
-0.805,275.150
-0.815,275.150
-0.825,275.150
-0.835,275.150
-0.845,275.150
-0.855,275.150
-0.865,275.150
-0.875,275.150
-0.885,275.150
-0.895,275.150
-0.905,275.150
-0.915,275.150
-0.925,275.150
-0.935,275.150
-0.945,275.150
-0.955,275.150
-0.965,275.150
-0.975,275.150
-0.985,275.150
-0.995,275.150
